komentar,label
mari bahu membahu membantu sendiri keluarga rakyat indonesia ikuti aturan yg sdh pemerintah smg bangsa selamat wabah covid ini aamin yra,0
ya allah pak solusinya gimna pak demi allah bingung keluarga saya,1
sedang menunggu kabar kopid dibulan november  desember  ,1
alamat susah makan sehari hari susu anak gimana  minggu aja pusing perpanjang,1
semoga meredam bencana nasional ini mohon aparat dpt bertindak pelanggar provokator kondisi yg penuh keprihatinan ini mari ringankan tugas nakes yg garis perjuangan ini semoga dpt optimal byk nyawa terselamatkan berkumpul keluarga tercinta bersama bisa,0
saya nunggu video versi bahasa thailandnya aja,1
smg sehat ya yg lg sakit smg cpt sembuh,0
mbok yo tulong to pakppkm perpanjang kene nyambut gawene pie  tulong tulong nganti mumet le ngrasake,1
jadi orang adil gituloh mentang orang namana pemerintah,1
cepat pulih bumi  bismillah ,1
di negara serasa negara orang kami tenang kalo makan tahan,1
menunggu presiden ksh oksigen v tp kyk kg ,1
gpp terlambat daripada tidak sama sekali ppkm dan prokes juga kesadaran masyarakat sangat penting,1
stay safe clean stay healthy tahan dirumah semeton ,1
gunanya vaksin kan vaksin seharusnya bebas dari ppkm,1
maaf pak rakyat butuh makan dan bantuan hehe cuma ngomong aja ya pak jangan ditangkap,1
tetap semangat pak jgn lelah menasehati rakyat yg tdk taat prokes,0
ppkm  pernah pendekatan kemudian menghilang kehilangan pekerjaan ayo berusaha nyerah membuntukan ,1
videonya gw jeda mending baca komen ,1
pelan pelan kami miskinmatimeninggalmodarmampus  gak guna,1
bismillah smoga corona cpet ilang biar ekonomi cepet membaiklowongan kerja buka gdean cape bolak kena phk mlu,1
testing  tracing lambat mengelola bansos cepat,1
indonesia pemimpinya gak wkwk hidup harto hidup sby,1
plng undur contohnya sekolah sepak bola wkwk ,1
saatnya rakyat bergerak pemerintah rakyat lagi gunanya menunggu kebodohan pemerintah,1
liat polisi kena covidsemoga sehat terhindar virus,1
heran masih ada yg subscribe channel ini untuk apa bung ,0
sok alim  sok merakyat eh ujungnya gaji rakyat syukurlah surga neraka entar ketahuan  salah,1
aduhh mikirin masyarakat juga apa masyarakat padah ngeluh butuh kerja nafkah keluarga nya kasihan orang sangkutan laen udah masyarakat vaksin cukup kalo gini masyarakat demo presiden keluhan nya masyarakat,1
ppkm gaada hasill mqkin orang meninggal,1
aamiin semoga tuhan yg maha esa kesehatan keslamatan rakyat indonesia amiin ,0
semangat rakyat pak anies  pak ridwan kamil pak ganjar  bu khofifah ,1
hati yg menghujat pandai kang baso rumah ,0
semoga pandemi cpt berakhir elemen masyarakat patuh aparat tegas,1
ayo bantu negeri tercinta dimulai dr sendiri plus keluarga kita indonesia dlm perlindungan kuat kuasa tuhan,1
tdnyaa guaa dukung tp gua kecewa jujur sngt kecewa susunann petinggi terburuk sejarah tlng ingettt pdip jngn smpai jd petinggi lg ancur negara kaya bocah smua yg mmpin,0
ekonomi parahcari makan susahsegala susahpikiran berat imun turun,1
indonesia perlahan hancur kalo kaya gini,1
presiden terburuk sepanjang sejarah indonesia merdeka  banyak plinplan kebijakan realita janji dibanding bukti memperkaya oligarki dibanding rakyat pencitraan dibanding pencapaian dah yg bikin pegel jari klo diketik semua,0
sabar ya pak tentara allah menyerang ibukota sekitarnya,1
ya allah udah lebih cepet pulih bumi ,1
lucu ya   org china  indonesia jajah bangsa,1
dr dislike aja udah keliatan tp ngaku kepentingan rakyat  kena korona ntah mati ga makan udah mati ,1
pak gimana  sdh ga beli makan  rumah ekor nyawa,1
terlalu patuhi pemerintah karta takut kematian hingga kalian lupa perintah allah swt sesunguhnya ajal itu allah swt yang menetukan,1
semoga lelahmu berkah rakyat ri pak semangat,1
ppkm solusi solusinya mending mengundurkan  corona dibikin drama indonesia  ,1
ngenes yaa respon rakyatnya commet yg kecewa,0
ketika sy tengok kamis  juli  jam  wib posisinya  like ribuan dislike ribuan,0
woi melek dikit dong gara ppkm jadi rusak semua tuh yg dibawah bikin aturan tapi ga ada solusinya bukan makin baik malah jadi runyam semuanya,0
mpr dpr presiden potong gaji  berani gag looo  bacoott,1
terus cicilan motor rumah libur lah gimana sih,1
apakah konspirasi pemerintahpak pres gak denger suara hati rakyat yg mati matian cari makanini perpanjang kebijakan solusi sama aja menjajah negeri sendiri,0
ga coment ah takut tangkep da atuh orang ga kaya ataas ngomong salah aman aman aja,1
bapaknya sapa si rese bgt woi,1
mundur mundur dah  kaga ,1
yaelah komen keluhan uneg hapus udah capek ngetik panjang kali boskuuuu,1
percumamana pemerintah yg baca komen lu,0
bapak sih enak bikin peraturan makan listrik gas yg jamin sy rakyat ppkm pelan kelaparan mati ,0
selama masyarakat didanai kesehariannya  gk ,0
tgl idul adha gimana inidisiplin udahmasjid ko ditutup negara,1
pemerintah bisanya bikin peraturantapi gak nyari solusi,1
udah seneng senenggua ngumumin pengunduran diri ngomongin covad covid bae ajalaaahh,1
banyak yg keleparan woiiii gua pengen pindah negara lah anying,0
mau komentar takut ciduk  serahkan yg  perbuatan pertanggungjawaban ntah dunia ntah akhirat dunia cuman ,0
pasti yg nyoblos yg kcwa d g ngaku,0
mundur aja pakrakyat sengsaramana rakyat buktikan omongan bapak,1
lapor pak presiden tgl juli jam  like  rb  dislike  rb ,1
lancar ngomong nya pakgk ad eeee aaaa uuuuu ,1
sekarang pendapatan rakyat menurun membayar pajak,1
semoga rakyat indonesia diberikan kesehatan dan kekuatan yg dzolim kepada rakyat allah swt laknat sepedih pedihnya amin,0
sayang memberantas korupsi kolusi nepotisme negeri ,0
ir soekarno pak harto bj habibie gus dur sby prabowo jossssssssss dulu aku nyeblos prabowo,1
semenjak ppkm alhamdulillah kerjaan gw jd ilangcari makan smpe susahy ampun aturan ga jelaskno ga tutup ajj spbu ny dedari gini pak de gagal memimpin negri inidan sy menyesal coblos de,1
 rakyat indonesia tenang merdunya suara kau ,1
pasti yg nyesel yg udah milih ,0
jangan lihat teks blkang camera ,1
dipaksa sehat di negara yang sakit,1
uang ganti rugi kaga pak kn pembatasan kegiatan jg mengurangi penghasilan masyarakat bukan uang ganti rugi deh stidaknya makan tanggung pemerintah jdi bikin aturan yg setengah pola pikir masyarakt yg dewasa menolak mesti alesannya,0
astaghfirullah smoga pemerintah dimudahkan mengurus nkri ,1
mending jajah negara jajah negara kek gini rakyat kelaparan bantuan g sampe rakyat huhu,1
ayo semuanya patuh biar pandemi ini cepat berakhir,1
keadilan rakyat indonesia  syarat ketentuan berlaku,1
disuruh sehat negeri sakit dahlah gimana pa presiden bapa keluarga sehat gpp ga mikirin rakyat da atuh rakyat mah sengsara gada peduli,1
waalaikum salam bpk presiden semoga pandemi covid cepet selesai,1
kantong mata sampe gede gitu semangattt pak jaga kesehatan selalu,1
usul pres tolong ppkm khususkan kaum menengah keatas aja sekian mksh ,1
asal jamin sajah perut rakyat bro,1
apaan covid covid tuu percya matiu yaa kehendk allahh orng gk kena covid aja tuduhh uhh,1
mereka sih enak digaji negara lah kita boro pengen ngomong kasar rasanya tokai jeng,1
yuk kitamasyarakat disiplin menaati prokes covid indonesia hilang beraktivitas  bismillahirrahmanirrahim rakyat indonesia pintar ,1
jl kali malang lockdown petugas bilang bkt mas buang bensim doang wkwkwkwk,1
yang ora pake masker laporkan kantor pembiaran sidak satpol pp denda juta ,1
amin ya rabb semoga covid  cepat berlalu amin,1
semoga allah membalas dzoliman ini akhirat pak,1
 tanah air ku  tanah beli air beli kita hidup negara kaya alam syukuri nikmati apa,1
ya allah jkowi piye to pakk rakyat nnti gak bs makan nabung bayar bjps dll kalo ppkm perpanjang jngn ngimbasin rakyat bapak anak anak yg nafkahi  jgn bebani pak yg mencintaimu,0
yang miskin miskin kaya kaya kaya,1
luar negeri udh bebas covid pa final euro kmrn ,1
sampe kapan menyiksa rakyatmu wiiiiiii toh joko wudofo,1
ppkm pelan pelan kita miskin ppkm pelan pelan kita menderita ppkm pelan pelan kita mati,1
percayalah sebentar demo besaran dimana mana,1
amiiin  semoga allah swt berkenan menghentikan pandemi ini,1
tunggu azabbbb mu pemerintah zholim sekarang senang tunggu dialam kuburrr gak ihklas rakyat kau tindakan semena,1
males ah ujung ujungnya bilang yo ndak tau nanya saya,1
salam sehat semua semoga corona cepat punah salam indonesia,1
yang gajinya pajak mah enak aja umkm gmna nasib nya,1
p  program p  pemerintah k m maju,1
pak setrategi pemerintah gagal menyadari itu lihat keadaan lihat data,1
setuju pak tuhan memberkati bapak selalu indonesia dalam kasih tuhan amin,1
pak baca naskah ya wkwkwkwkwk ngomong aja baca naskah mensejahterakan rakyat ,1
tolong pak harap pelajaran  tatap muka,1
percuma ppkm darurat trus jln tutup virus ee keterak angin miber hooaaallaahh mboh wes ngopi ae pit kopit mbok ndang nyengkreo teko indonesia talah ,1
kalo gini mulu yah rakyat bakal mati kelaparan dong gk mikir apa rakyat udah susah eh malah ditambah dibikin susah,1
serahkan kpd allah krn yg menciptakan alam semesta seisinya allah,0
tenang pie tho woooo  kruan bien langsong lokdon,1
ya allah dg ikhtiar ppkm darurat pandemi ini,1
siap pak presiden sehat ya gbu,1
yang bingung juli ditutup namanya kuburan buka ya kagak ditutup,1
memperpanjang ppkm masukan mentri menkes jajarannya masukan masyarakat miskin miskin cuk,1
ngemeng doang loe bs ppkm tp gk ksh solusi loe digaji uang rakyat gaji gede rakyat yg loe ppkm mati kelaparan,1
turun kelapangan dongcek sndr warga udah makan belom cicilanmakanbayar ini mst pake,1
ngomong nya ngomong dong rakyat terhimpit enak gak merasakan lapar aja tersaji ppkm,1
jangan cuma melarang solusi rakyat m kalau nggak makan paham ,1
belum jdian udah putus aja aneh judul nya,1
alloh gk ridho wi sma kbijakn anda kebijakan gk adil rakyat kecil,1
tolong jgn sklh online lg pkkmi pelajar cape belajar online terus,1
sekarang berubah presiden lihat komen dislikenya,1
ppkm pelan pelan kita mati  keadilan sosial rakyat indonesia,1
njir gda komen yg muji nich ,0
undang undang sebatas teks implementasi gak ,1
kemarin sampe tgl pas udah tgl perpanjangkamu maunya apasih kawand,1
dah nganggur bulan kemaren kerja seminggu diliburkan lagimqna setoran ,1
ganti ajalah pemerintahnya gaada yg peduliin rakyat,0
tong kosong nyaring bunyinya   ingin mendengar terompet yang ditiupkan malaikat  dr mati tersiksa  hari pembalasan ,1
yuk bakuat torang samua sehat slalu yg jawabali yaaa,0
nggak kasihan abang ojeg penjual sayur keliling dsb pak,1
pak uang beli makan jajan ank ank w,1
i suwi suwi pakra iso nyambut gawe akuu,1
pak ppkm orang tua jualannya sepi banget padahal uang nya beli seragam adik saya terus beli alat sekolah pak,1
assalamualaikum warahmatullahi wabaarokatuh semoga allah senantiasa kesehatan aamiin,1
kali gue lihat pemerintah channelnya yg unlike wkwk gada ahlak gada wibawa,0
semoga kesehatan saudara indonesia kesabaran gejolak dimasa pandemi ini aamiin,1
angsuran kur tetep jalan gimana nih kalo gini trus,1
maunya gimana di luar di denda katanya biar selamat dari covid lah kalo di rumah terus mau makan apa tembok,1
good dislike banyak tandanya masyarakat benar udh muak,1
aku penjual bakso pasar karena gerrobak baksoku dirampas bertanggung jawab rela pengemis nafkah istri anak anakku ,1
kalian pejabatmah enak makan tinggal makan minum tinggal minumlah rakyat lu berak aje susah pakkktolong pemimpin dimna tanggung klean nyinrrrrr,1
pak tolong perhatikan rakyat yg kerjanya dapet uang harian kaya pedagang kaya supir taksi angkot sehari kerja nggak dapet untung nombok,0
tanggung tgl lpo ra taun sisan ben do podo bongko kaliren rakyatmu wes suplai pngan kbeh tah telooor teloooorrr,1
mau atasan menjajah bawahan  hidup cuman skali ,1
utang triliun woow hidup bergelimang bunga bank yg mencekik rakyat,0
pemerintah pejabat pakai otak donk rakyat udah susah sengsara kamu enak pejabat gaji utuh tunjangan bulan rakyat jngn pikirkan kepentingan pemerintah oknum pejabat sama gk otak jabatan aja yg pikir materi gak mikir nasib rakyat gk solusi kompensasi kami rakyat miskin makan apa kasih sembakau uang tuk bertahan hidup anak istri ppkm darurat taati peraturan diam rumah anak istri gk susah payah keluyuran tuk cari nafkah orang cari uang nafkah batasi cegah coba kalian pikirnya pakai hati nurani donk manusia suruh patuhi tp gk apa jngn bikin aturan aja tp cari jalan keluarnya cari alibi lepas tanggung jawab tinggal ngomong ngatur aja gk mikir solusi nya kompensasi nya coba gaji oknum pejabat pejabat president menteri anggota dpr pns aparat polri gubernur walikota bupati camat orang pemerintahan pejabat pemerintah sisikan gaji  aja gk banyak tuk mengatasi perut rakyat yg laper gaji rakyat yg bikin mati suri tindas kelaparan sengsara gaji gk menjamin kebutuhan rakyatnya bikin makmur sejahtera rakyatnya yg bikin kebijakan aturan yg gk sehat aturan yg gk bijaksana makmur sejahtera rakyatnya pemerintahannya gk peduli mengabaikan keluh kesah rakyatnya,0
yuk jaga diri lindungi keluarga dan sayangi diri sendiri gunakan masker saat keluar dan patuhi protokol kesehatan  keluar seperlunya aja jgn bilng covid gaada nntik kalo udah kena pemerintah disalahin padahal pemerintah selalu mengingatkan kita yuk jaga diri indonesia bisa indonesia bisa tanpa masker  setiap keluar jgn lupa bersih yaaa,1
yg trhrmt pk jokowi km rkyt miskin mhn bantuanyaslm sy tdk prnh dpt,0
lockdown udahpsbb udahdisplin pke masker udahvaksin udahppkm iya bsk apalagirencana kedepannya,1
masukin tross tka gak mikirin jutaan orang lulus sklh kaya saya,1
rg yg mempersulit org lainmaka allah lbh mempersulit hidupnya,0
sleman jogja perpanjang tgl juli ,1
selamat membaca teks kelihatan membaca teks nya belum pengalaman ber retorika orang no surakarta orang no dki periode memimpin negara ngomong pidato ya bagus pake teks kalo gak teks ambyar,1
yg kaya gini menang pemilu ya mancing buzzer ah ,0
ppkm tahun aja sekalian pak biar coronanya benar mati,1
kalo denger agustus san tutup jalan banyak yg nyumpain bapak iya,0
yth presiden ri ym joko widodo dengan mengusulkan bapak pemimpin pemerintah  agar peraturan pemerintah mengatasi penyebaran pandemi covid diikuti perintah pengawasan ketat polri tni pemimpin daerah sipil militer,1
dulu suruh kerja kerja kerja eh suruh rumah aja,1
jkw klnjutan korup bansos ko gk ya ,1
lucu nya negri melihat takut covid  semua org psti mati itu kpan allah swt yg tau  mnentukan,0
negara merubah status endemik indonesia kapan ppkm kasihan rakyat menengah bawah bantuan ga ada usaha dibatasi kebutuhan meningkat,1
kami ga kmna alias rumah ja tpi berilah solusi yg trbaik paaaak jngan cman ngmong krna bkan kaum gaji,0
potong gaji pejabat bantuan rakyat kecildasar manusia serakah,1
ya allah semoga wabah virus corona cepat indonesia,1
itu keputusan menteri keputusan suara rakyat gimana  tanggung jawab dipertanggung jawabkan,1
ppkm darurat lalu knp jam mlam bandara soeta penuh dgn tka china masuk,1
keselamamtan allah jamin lu mah enak gaji ngab masyarakat apa,1
ga ppkm aja nyari duit susahapalagi kek gini mah org miskin ga mikirin penyakit yg perut kenyang alhamdulillah,0
kasian rakyat indonesia nasib mu  nasib ku yg menjabat anjoy aja akhir jabatan nya darurat mau gk,0
alhamdulillah masyarakat sdh cerdas skrg dr sekian bnyk komena spya pd kecewa dgn pemimpinan ada hrznya  bpk gk naek lg jd presiden jd kan mau smpe kpn pak,1
hai masyarakat itulah orang yg kau pilih maka harus kau turuti ,0
yg kaya kaya yg miskin miskin,0
idamanannya tu duluuusiapa hobinya muji kemakan ama janji nyasekarang mampos kanloo,0
bpk presiden sehat terus berjuang pak kmi jg sll berjuang dr sedih bgni lgi  smg lekas membaik indonesia,1
rakyat menjerit slma periodesya rakyat sngatmerasakan pimpin p jokowi,1
masukannya coba dr cilik pabkn dr mentri allahsemoga penguasa yg zolim kena azabga diterima dunia akheratamin amin amin ya allah,0
ko joko lu liat rakyat lu yg penjual kayak warung gitu ppkm dapet bantuan danapakan gitu kaga apa ini liat lah lu pikir kaya orang yg sakti yg hidup kaga makan pikir jok rakyatmu resikonya,0
yang dibubarkan krumunan jualan cilik  ciloknya razia  jualan aksesoris aksesorisnya razia ,1
 khusus pulau jawa bali kok sulawesi ppkm juga,1
ga tau juli sekolah udah setres rumah sekolah pake prokes,1
hanya alam yg menghakimi klean klean smua rakyat mati dinegri,0
istilah penanganan covid diubah ubah ruwet ruwet ruwet,1
tidak pernah ada solusi kesejahteraan buat para musisi,1
tka china sliwar sliwer tengah malamrakyat lu korbaninsudah muak rakyat dengan ini semua,1
inget ya ppkm cm berlaku rakyat indonesia rakyat cina vip,1
kritik ga blh ya  yo wes diem ae ,1
 komen sad semua cepet sehat negriku,1
semoga ppkm darurat benarbenar berjalan kedaerah dan petugas berwenang harus tegas salam sehat selalu,1
jika yg memanfaatkan kondisi covid meraup untung berbisnis semoga allah menyabut nyawanya secepatnya,0
yang rakyat mati kelaparan mati karna corona ,1
ppkm apapun terlepas itu semoga sehat pak presiden rakyatnya,1
